run_id,topology_tier,topology_name,topology_idx,voxel_seed,voxel_nx,voxel_ny,voxel_nz,regolith_volume_fraction_target,hdpe_volume_fraction_target,thickness_cm,w_regolith,w_hdpe,density_g_cm3,areal_density_g_cm2,H_mass_fraction,C_mass_fraction,O_mass_fraction,Si_mass_fraction,Al_mass_fraction,Ca_mass_fraction,Fe_mass_fraction,Mg_mass_fraction,Na_mass_fraction,K_mass_fraction,Mn_mass_fraction,P_mass_fraction,Ti_mass_fraction,mean_excitation_ev
1063,3,tier3_voxel_grid,3,20261970,64,64,64,0.02581652696,0.974183473,6.867502594,0.07124696885,0.9287530311,0.9964697485,6.843258583,0.133483005,0.7952700262,0.03269986188,0.01656740338,0.0100400044,0.006972222376,0.001794804042,0.001244476723,0.001365016346,0.0002036614699,3.352930467e-05,5.353471569e-05,0.0002724542159,58.05413273
1064,3,tier3_voxel_grid,3,20261971,64,64,64,0.3037820626,0.6962179374,10.88316251,0.558121571,0.441878429,1.496807713,16.29000158,0.06350801403,0.3783704149,0.256158242,0.1297827171,0.07864956386,0.05461772997,0.01405981009,0.00974875584,0.01069301726,0.001595406252,0.0002626557803,0.0004193705376,0.002134302377,87.16743111
1065,3,tier3_voxel_grid,3,20261972,64,64,64,0.2164801009,0.7835198991,4.824780267,0.4443802303,0.5556197697,1.339664182,6.463585307,0.07985524031,0.4757645294,0.2039549526,0.1033338912,0.06262132322,0.04348701193,0.01119451741,0.007762026394,0.008513853822,0.001270273422,0.0002091283372,0.0003339057039,0.00169934622,78.88037131
1066,3,tier3_voxel_grid,3,20261973,64,64,64,0.2125983391,0.7874016609,3.968085776,0.4387000211,0.5612999789,1.33267701,5.288176689,0.08067161599,0.4806283629,0.2013479356,0.1020130446,0.06182087759,0.04293114714,0.01105142554,0.007662809709,0.00840502704,0.001254036384,0.0002064551925,0.0003296376152,0.001677624637,78.49434611
1067,3,tier3_voxel_grid,3,20261974,64,64,64,0.2855773439,0.7144226561,7.780627286,0.5364184822,0.4635815178,1.464039219,11.3911435,0.06662724317,0.3969542746,0.2461972848,0.1247359926,0.07559120066,0.05249386752,0.01351308098,0.009369666185,0.0102772091,0.001533367361,0.0002524421601,0.0004030629148,0.002051307997,85.50040046
1068,3,tier3_voxel_grid,3,20261975,64,64,64,0.01089687719,0.9891031228,8.361063905,0.03090549493,0.9690945051,0.9696143789,8.107007786,0.1392809954,0.8298135097,0.0141845391,0.0071866047,0.004355150962,0.003024409133,0.0007785497138,0.000539828847,0.0005921164989,8.834422892e-05,1.454433462e-05,2.322227754e-05,0.0001181851316,56.26318709
1069,3,tier3_voxel_grid,3,20261976,64,64,64,0.07707112539,0.9229288746,10.45686227,0.1946726729,0.8053273271,1.088728026,11.38467902,0.1157439147,0.6895834124,0.08934793464,0.04526818125,0.0274329494,0.01905065139,0.004904058457,0.003400363748,0.003729721908,0.0005564773261,9.161427448e-05,0.000146276345,0.000744444168,64.03082908
1070,3,tier3_voxel_grid,3,20261977,64,64,64,0.393619135,0.606380865,13.45164196,0.6526639704,0.3473360296,1.658514443,22.30974247,0.04992011376,0.2974159159,0.2995498901,0.15176712,0.09197232158,0.06386964121,0.0164414564,0.01140013578,0.01250434934,0.001865658367,0.0003071480718,0.0004904093558,0.002495840218,94.95020048
1071,3,tier3_voxel_grid,3,20261978,64,64,64,0.1593426289,0.8406573711,9.775509161,0.3542903473,0.6457096527,1.236816732,12.09051329,0.09280321237,0.5529064404,0.1626068534,0.08238485359,0.04992600669,0.03467082356,0.008925035794,0.006188418924,0.006787827229,0.00101274895,0.0001667314299,0.0002662124904,0.001354835164,73.0416434
1072,3,tier3_voxel_grid,3,20261979,64,64,64,0.3014259322,0.6985740678,10.86245438,0.5553663536,0.4446336464,1.492566678,16.21293744,0.06390400165,0.3807296447,0.2548936937,0.129142033,0.0782613032,0.05434810462,0.01399040257,0.009700630229,0.01064023021,0.001587530386,0.0002613591564,0.0004173002771,0.002123766201,86.95344015
1073,3,tier3_voxel_grid,3,20261980,64,64,64,0.001131830768,0.9988681692,3.733786146,0.00326934105,0.996730659,0.9520372954,3.554703664,0.1432529414,0.8534777176,0.001500512969,0.0007602357383,0.0004607101051,0.00031993744,8.235896382e-05,5.710585168e-05,6.263710646e-05,9.3455036e-06,1.538573976e-06,2.456571085e-06,1.250222664e-05,55.07884772
1074,3,tier3_voxel_grid,3,20261981,64,64,64,0.3196603246,0.6803396754,2.448812487,0.5762898069,0.4237101931,1.525388584,3.735390612,0.06089682393,0.3628133692,0.2644968255,0.1340074652,0.08120980145,0.056395672,0.01451749164,0.01006610193,0.01104110138,0.001647340667,0.0002712058748,0.0004330220845,0.002203779192,88.59603118
1075,3,tier3_voxel_grid,3,20261982,64,64,64,0.02269369475,0.9773063053,2.08587519,0.06298404961,0.9370159504,0.9908486505,2.066786617,0.134670575,0.8023453754,0.02890747152,0.01464598668,0.008875607554,0.006163613794,0.001586650332,0.001100147626,0.001206707578,0.0001800416822,2.964071907e-05,4.732598794e-05,0.0002408561392,57.68114557
1076,3,tier3_voxel_grid,3,20261983,64,64,64,0.01786712298,0.982132877,6.004811588,0.0500270293,0.9499729707,0.9821608214,5.897690682,0.1365327945,0.8134401762,0.02296065327,0.01163302787,0.007049725795,0.004895640877,0.001260246097,0.0008738262762,0.0009584648137,0.0001430036742,2.354305782e-05,3.759012957e-05,0.0001913074375,57.10270639
1077,3,tier3_voxel_grid,3,20261984,64,64,64,0.09004490036,0.9099550996,14.6303775,0.2226667985,0.7773332015,1.112080821,16.27016222,0.11172052,0.6656126815,0.1021962572,0.05177779111,0.03137783504,0.02179015416,0.005609266981,0.003889339465,0.004266059658,0.0006364993236,0.000104788499,0.0001673110301,0.0008514959859,65.49966217
1078,3,tier3_voxel_grid,3,20261985,64,64,64,0.433157598,0.566842402,6.179086423,0.6886712355,0.3113287645,1.729683676,10.68786492,0.04474504806,0.2665837164,0.3160759629,0.1601400641,0.09704640553,0.06739330915,0.01734852636,0.01202907767,0.01319421034,0.00196858615,0.000324093334,0.0005174650851,0.002633534935,98.15408818
1079,3,tier3_voxel_grid,3,20261986,64,64,64,0.0926659394,0.9073340606,13.63346768,0.2281801863,0.7718198137,1.116798691,15.22583885,0.1109281204,0.6608916933,0.104726709,0.05305984593,0.03215477248,0.02232969383,0.005748156409,0.003985642267,0.00437169032,0.0006522594982,0.0001073831366,0.0001714537698,0.0008725796302,65.79422726
1080,3,tier3_voxel_grid,3,20261987,64,64,64,0.1339588974,0.8660411026,14.68781665,0.3092762337,0.6907237663,1.191126015,17.49504052,0.09927276772,0.5914509986,0.1419469528,0.07191750334,0.04358269265,0.0302657462,0.007791071582,0.005402153664,0.005925404564,0.000884074837,0.0001455474841,0.0002323890477,0.001182697525,70.33825051
1081,3,tier3_voxel_grid,3,20261988,64,64,64,0.1048459809,0.8951540191,11.07633447,0.2532016188,0.7467983812,1.138722766,12.61287423,0.1073319695,0.6394664117,0.1162106697,0.05887820103,0.03568075115,0.0247782891,0.006378478917,0.004422693707,0.004851074424,0.0007237839686,0.0001191583917,0.0001902547841,0.0009682636274,67.15346535
1082,3,tier3_voxel_grid,3,20261989,64,64,64,0.03539006384,0.9646099362,8.327792157,0.09600717421,0.9039928258,1.013702115,8.441900522,0.1299243984,0.7740684274,0.04406392843,0.02232501408,0.01352917137,0.009395253988,0.002418545899,0.001676965287,0.001839395615,0.0002744392153,4.518162452e-05,7.213944479e-05,0.0003671392593,59.19133365
1083,3,tier3_voxel_grid,3,20261990,64,64,64,0.02000754713,0.9799924529,7.972991731,0.05580121355,0.9441987865,0.9860135848,7.861478158,0.1357029125,0.808495874,0.02561080149,0.01297572695,0.007863414239,0.005460702061,0.001405705327,0.0009746844321,0.001069092059,0.0001595093428,2.626042792e-05,4.192883081e-05,0.0002133883887,57.35951786
1084,3,tier3_voxel_grid,3,20261991,64,64,64,0.3000064182,0.6999935818,4.170273795,0.5536988277,0.4463011723,1.490011553,6.213756132,0.06414366317,0.3821575091,0.2541283578,0.1287542751,0.07802631822,0.05418492068,0.01394839542,0.009671503416,0.01060828219,0.001582763716,0.0002605744074,0.0004160473042,0.002117389446,86.82426374
1085,3,tier3_voxel_grid,3,20261992,64,64,64,0.03465916574,0.9653408343,11.17876773,0.09414655959,0.9058534404,1.012386498,11.31723352,0.1301918112,0.7756616292,0.04320997152,0.02189235633,0.01326697665,0.009213174397,0.00237167459,0.001644465776,0.001803748213,0.0002691205959,4.430600671e-05,7.074138566e-05,0.0003600241173,59.10484706
1086,3,tier3_voxel_grid,3,20261993,64,64,64,0.2160331055,0.7839668945,13.68864166,0.4437291592,0.5562708408,1.33885959,18.32716916,0.07994881408,0.4763220267,0.2036561338,0.1031824945,0.06252957537,0.04342329817,0.01117811608,0.007750654081,0.008501379991,0.001268412317,0.0002088219388,0.0003334164915,0.001696856471,78.83599747
1087,3,tier3_voxel_grid,3,20261994,64,64,64,0.205485682,0.794514318,1.967381987,0.4281359646,0.5718640354,1.319874228,2.596696781,0.08218991199,0.4896741234,0.1964994039,0.0995565333,0.06033220831,0.04189734946,0.01078530318,0.007478286455,0.008202630923,0.00122383873,0.0002014836761,0.0003216998212,0.001637226824,77.78303808
1088,3,tier3_voxel_grid,3,20261995,64,64,64,0.3380344922,0.6619655078,9.013474856,0.5964821742,0.4035178258,1.558462086,14.04715883,0.05799471995,0.3455231058,0.2737644145,0.1387028943,0.08405527628,0.05837169537,0.0150261637,0.01041880368,0.01142796572,0.001705061118,0.0002807085392,0.0004481945566,0.002280996451,90.22019523
1089,3,tier3_voxel_grid,3,20261996,64,64,64,0.2782025389,0.7217974611,3.778937264,0.5273474399,0.4726525601,1.45076457,5.482348294,0.06793095894,0.4047216011,0.2420339943,0.1226266591,0.07431292447,0.05160617609,0.0132845696,0.009211221536,0.01010341755,0.001507437531,0.0002481732664,0.0003962469663,0.002016619592,84.81610344
1090,3,tier3_voxel_grid,3,20261997,64,64,64,0.1964491012,0.8035508988,12.37000926,0.4144151233,0.5855848767,1.303608382,16.12564776,0.08416191,0.5014229667,0.1902020186,0.09636595949,0.05839869016,0.04055462908,0.0104396573,0.007238623381,0.007939754158,0.001184617318,0.0001950265555,0.0003113900305,0.001584757208,76.87185614
1091,3,tier3_voxel_grid,3,20261998,64,64,64,0.01988320699,0.980116793,6.900177392,0.05546701817,0.9445329818,0.9857897726,6.802124302,0.135750944,0.8087820378,0.02545741752,0.01289801488,0.007816319981,0.00542799773,0.001397286509,0.0009688470136,0.00106268923,0.0001585540358,2.610315332e-05,4.16777176e-05,0.0002121103983,57.34461209
1092,3,tier3_voxel_grid,3,20261999,64,64,64,0.3242248748,0.6757751252,13.10041971,0.5813873434,0.4186126566,1.533604775,20.09086621,0.06016419162,0.358448465,0.2668364161,0.13519282,0.08192813781,0.05689451649,0.01464590523,0.01015514102,0.01113876477,0.001661912119,0.0002736048099,0.0004368523551,0.002223272587,89.00239282
1093,3,tier3_voxel_grid,3,20262000,64,64,64,0.182277453,0.817722547,3.848363211,0.3921940577,0.6078059423,1.278099415,4.918590771,0.08735558421,0.5204503581,0.1800033282,0.09119878729,0.05526733455,0.03838007747,0.00987987968,0.006850486182,0.007514022113,0.001121097775,0.000184569172,0.0002946932019,0.001499782042,75.42593953
1094,3,tier3_voxel_grid,3,20262001,64,64,64,0.1363333547,0.8636666453,5.962874473,0.3136328538,0.6863671462,1.195400039,7.128020375,0.09864662199,0.5877205242,0.1439464888,0.07293056935,0.04419662031,0.03069208468,0.007900820522,0.005478251109,0.006008872783,0.0008965283584,0.0001475977389,0.0002356625963,0.001199357596,70.59402468
1095,3,tier3_voxel_grid,3,20262002,64,64,64,0.1591357138,0.8408642862,5.03092493,0.3539368642,0.6460631358,1.236444285,6.220458377,0.09285401595,0.5532091198,0.1624446171,0.08230265646,0.04987619445,0.03463623174,0.008916131095,0.006182244606,0.006781054869,0.001011738509,0.0001665650784,0.0002659468845,0.001353483416,73.0198817
1096,3,tier3_voxel_grid,3,20262003,64,64,64,0.1368112198,0.8631887802,7.433270288,0.3145058707,0.6854941293,1.196260196,8.892125369,0.09852114955,0.5869729798,0.1443471729,0.0731335762,0.0443196444,0.03077751803,0.007922812956,0.005493500167,0.00602559886,0.0008990239018,0.0001480085866,0.0002363185781,0.001202696083,70.64542749
1097,3,tier3_voxel_grid,3,20262004,64,64,64,0.01683234282,0.9831676572,14.91042001,0.0472192461,0.9527807539,0.9802982171,14.61665815,0.1369363371,0.8158444168,0.02167197918,0.01098012042,0.006654057654,0.004620871449,0.001189514377,0.0008247824938,0.000904670666,0.0001349775468,2.222169608e-05,3.548037139e-05,0.0001805702457,56.97838487
1098,3,tier3_voxel_grid,3,20262005,64,64,64,0.37339799,0.62660201,5.703369745,0.6330276199,0.3669723801,1.622116382,9.251529497,0.05274230542,0.3142300746,0.2905374934,0.1472009841,0.08920519973,0.06194802961,0.01594679113,0.01105714602,0.01212813769,0.001809527306,0.0002979070727,0.0004756546728,0.002420749214,93.26072587
1099,3,tier3_voxel_grid,3,20262006,64,64,64,0.4244791259,0.5755208741,1.6135868,0.6810239686,0.3189760314,1.714062427,2.765788505,0.04584413483,0.2731318966,0.3125661354,0.158361808,0.09596876539,0.06664494825,0.01715588173,0.01189550223,0.01304769682,0.001946726222,0.0003204944785,0.0005117189563,0.002604291163,97.46191028
1100,3,tier3_voxel_grid,3,20262007,64,64,64,0.3038173436,0.6961826564,12.15222568,0.5581627093,0.4418372907,1.496871218,18.19031686,0.06350210152,0.3783351892,0.256177123,0.1297922832,0.078655361,0.05462175576,0.01406084642,0.009749474407,0.01069380542,0.001595523847,0.0002626751403,0.0004194014487,0.002134459694,87.17063148
1101,3,tier3_voxel_grid,3,20262008,64,64,64,0.1870948468,0.8129051532,9.148982533,0.3998465453,0.6001534547,1.286770724,11.77264288,0.08625574711,0.5138977076,0.1835155518,0.09297825736,0.05634571038,0.03912894927,0.01007265582,0.006984152819,0.007660635658,0.001142972627,0.0001881704843,0.0003004432535,0.001529045779,75.91978455
1102,3,tier3_voxel_grid,3,20262009,64,64,64,0.342936992,0.657063008,4.011649518,0.6017257703,0.3982742297,1.567286586,6.287404477,0.05724109553,0.3410331341,0.2761710414,0.1399222132,0.08479419513,0.05888483324,0.01515825672,0.01051039401,0.01152842746,0.001720050086,0.0002831762109,0.0004521345758,0.002301048389,90.64836152
1103,3,tier3_voxel_grid,3,20262010,64,64,64,0.3220154414,0.6779845586,7.367964752,0.5789267605,0.4210732395,1.529627795,11.27024367,0.06051783352,0.360555406,0.2657070948,0.1346206488,0.08158139657,0.05665372406,0.01458391994,0.01011216181,0.01109162262,0.001654878473,0.000272446843,0.000435003482,0.002213863118,88.80593616
1104,3,tier3_voxel_grid,3,20262011,64,64,64,0.1324824103,0.8675175897,11.56387461,0.306551396,0.693448604,1.188468338,13.74329885,0.09966438909,0.5937842149,0.1406963478,0.0712838836,0.04319871305,0.02999909381,0.007722429366,0.005354558697,0.005873199563,0.0008762858115,0.0001442651571,0.0002303416144,0.001172277524,70.17890291
1105,3,tier3_voxel_grid,3,20262012,64,64,64,0.3224282834,0.6775717166,13.28266886,0.5793875023,0.4206124977,1.53037091,20.32741003,0.06045161441,0.3601608833,0.2659185592,0.1347277873,0.08164632354,0.05669881222,0.01459552663,0.01012020963,0.01110044994,0.001656195517,0.0002726636712,0.0004353496817,0.002215625032,88.842679
1106,3,tier3_voxel_grid,3,20262013,64,64,64,0.4198729607,0.5801270393,6.517189704,0.6769082245,0.3230917755,1.705771329,11.11683534,0.04643566118,0.2766561143,0.3106771531,0.157404754,0.09538878158,0.06624218188,0.01705220077,0.01182361218,0.01296884353,0.001934961252,0.0003185575816,0.000508626401,0.002588552222,97.09203155
1107,3,tier3_voxel_grid,3,20262014,64,64,64,0.1894981009,0.8105018991,10.12872466,0.4036257123,0.5963742877,1.291096582,13.07716179,0.08571259457,0.5106616931,0.185250057,0.09385704541,0.05687826431,0.03949877823,0.01016785797,0.007050163843,0.007733040489,0.001153775483,0.0001899489859,0.000303282906,0.001543497621,76.16524978
1108,3,tier3_voxel_grid,3,20262015,64,64,64,0.09740564867,0.9025943513,7.196269154,0.2380328383,0.7619671617,1.125330168,8.098178773,0.1095120694,0.6524550923,0.109248731,0.05535093091,0.03354319182,0.02329387352,0.00599635756,0.004157739359,0.004560456681,0.0006804235819,0.0001120198611,0.0001788570171,0.0009102569746,66.32503856
1109,3,tier3_voxel_grid,3,20262016,64,64,64,0.06009934939,0.9399006506,9.596490065,0.1561864652,0.8438135348,1.058178829,10.15480262,0.121275261,0.7225382738,0.07168411403,0.03631879662,0.022009537,0.01528439434,0.003934540704,0.002728121961,0.002992366993,0.0004464634159,7.350240524e-05,0.0001173579472,0.0005972697729,62.08236427
1110,3,tier3_voxel_grid,3,20262017,64,64,64,0.3360310322,0.6639689678,2.723351794,0.5943221899,0.4056778101,1.554855858,4.234419491,0.05830515899,0.3473726511,0.2727730574,0.1382006227,0.08375089488,0.05816031948,0.01497175088,0.01038107506,0.01138658271,0.001698886742,0.000279692036,0.0004465715521,0.002272736494,90.0445955
1111,3,tier3_voxel_grid,3,20262018,64,64,64,0.04855449832,0.9514455017,12.79344916,0.1287113122,0.8712886878,1.037398097,13.27189981,0.1252240675,0.7460646203,0.05907398168,0.02992986598,0.01813778412,0.01259567818,0.003242405777,0.002248211182,0.002465972208,0.0003679249162,6.057241272e-05,9.671321627e-05,0.0004922025486,60.7395552
1112,3,tier3_voxel_grid,3,20262019,64,64,64,0.00157597691,0.9984240231,13.75961516,0.004548456453,0.9954515435,0.9528367584,13.11066711,0.1430691033,0.8523824403,0.002087582113,0.00105767465,0.0006409609211,0.0004451115657,0.0001145815486,7.944826667e-05,8.714360072e-05,1.300189106e-05,2.140534322e-06,3.417693791e-06,1.73936682e-05,55.13292139
1113,3,tier3_voxel_grid,3,20262020,64,64,64,0.03214217198,0.967857828,3.522750791,0.08770199402,0.912298006,1.00785591,3.550425202,0.1311180424,0.7811799636,0.04025214177,0.02039377023,0.01235881918,0.008582509753,0.002209327581,0.001531898014,0.001680277173,0.0002506986235,4.127315063e-05,6.589896231e-05,0.0003353795733,58.8065901
1114,3,tier3_voxel_grid,3,20262021,64,64,64,0.1534242512,0.8465757488,13.03963832,0.3440949258,0.6559050742,1.226163652,15.98873055,0.0942685271,0.5616365471,0.1579275123,0.08001406276,0.04848928485,0.03367310048,0.008668199834,0.00601033465,0.006592493769,0.0009836050503,0.0001619333957,0.0002585516875,0.001315847042,72.41741565
1115,3,tier3_voxel_grid,3,20262022,64,64,64,0.1027151955,0.8972848045,14.42750252,0.248894119,0.751105881,1.134887352,16.37359013,0.1079510555,0.6431548255,0.1142336782,0.0578765572,0.03507374543,0.02435675753,0.006269967381,0.00434745425,0.004768547297,0.0007114708589,0.0001171312531,0.0001870181442,0.000951791397,66.91682142
1116,3,tier3_voxel_grid,3,20262023,64,64,64,0.2700227236,0.7299772764,1.120455802,0.5170900694,0.4829099306,1.436040902,1.609020361,0.06940517717,0.4135047535,0.2373262206,0.1202414629,0.07286747286,0.05060239067,0.01302617306,0.009032055193,0.00990689721,0.001478116547,0.0002433460785,0.000388539615,0.001977394571,84.05098945
1117,3,tier3_voxel_grid,3,20262024,64,64,64,0.3680881654,0.6319118346,2.934347198,0.6277244086,0.3722755914,1.612558698,4.731807097,0.05350449791,0.3187710935,0.2881035052,0.1459678027,0.08845788001,0.0614290578,0.01581319632,0.01096451439,0.01202653379,0.001794367927,0.0002954113457,0.000471669859,0.002400469301,92.811233
1118,3,tier3_voxel_grid,3,20262025,64,64,64,0.4241343252,0.5758656748,7.522726275,0.6807172582,0.3192827418,1.713441785,12.88975354,0.04588821611,0.2733945257,0.3124253661,0.1582904871,0.09592554427,0.0666149336,0.0171481553,0.01189014489,0.01304182058,0.001945849482,0.0003203501386,0.0005114884952,0.002603118277,97.43428276
1119,3,tier3_voxel_grid,3,20262026,64,64,64,0.2632339779,0.7367660221,4.431228788,0.5084159861,0.4915840139,1.42382116,6.309277314,0.07065184088,0.420932173,0.2333451204,0.1182244363,0.07164513547,0.04975354561,0.0128076616,0.00888054426,0.009740710976,0.001453321436,0.0002392639964,0.0003820219401,0.001944224169,83.41106796
1120,3,tier3_voxel_grid,3,20262027,64,64,64,0.04494952795,0.9550504721,3.927895894,0.119905039,0.880094961,1.03090915,4.049303819,0.1264897299,0.7536052311,0.05503221087,0.02788210054,0.01689681874,0.01173389702,0.003020564272,0.002094391276,0.002297253354,0.0003427519358,5.642812106e-05,9.009621428e-05,0.0004585266419,60.3173856
1121,3,tier3_voxel_grid,3,20262028,64,64,64,0.2150409327,0.7849590673,2.676557135,0.4422812103,0.5577187897,1.337073679,3.578754095,0.08015691737,0.4775618723,0.202991576,0.1028457959,0.06232553282,0.04328160202,0.01114164036,0.007725362638,0.008473638826,0.001264273314,0.0002081405243,0.0003323285079,0.001691319396,78.73743062
1122,3,tier3_voxel_grid,3,20262029,64,64,64,0.3932445804,0.6067554196,1.425731401,0.6523080855,0.3476919145,1.657840245,2.363634895,0.04997126253,0.2977206519,0.2993865514,0.1516843644,0.09192217089,0.06383481435,0.0164324912,0.01139391951,0.01249753096,0.00186464106,0.0003069805901,0.0004901419452,0.002494479285,94.91922458
1123,3,tier3_voxel_grid,3,20262030,64,64,64,0.3136623814,0.6863376186,14.08288897,0.5695074222,0.4304925778,1.514592287,21.329835,0.06187160738,0.3686209704,0.2613839487,0.1324303243,0.08025403908,0.05573194841,0.01434663453,0.009947633449,0.01091115809,0.001627953029,0.0002680140388,0.0004279258251,0.0021778428,88.05913781
1124,3,tier3_voxel_grid,3,20262031,64,64,64,0.4357998297,0.5642001703,7.669710564,0.6909721544,0.3090278456,1.734439693,13.30265044,0.04441435351,0.2646134921,0.317132004,0.1606751079,0.09737064719,0.06761847688,0.0174064895,0.01206926802,0.01323829351,0.001975163392,0.000325176162,0.0005191939873,0.002642333836,98.3636131
1125,3,tier3_voxel_grid,3,20262032,64,64,64,0.27119512,0.72880488,11.50435021,0.5185731317,0.4814268683,1.438151216,16.54499525,0.06919202726,0.412234841,0.2380068943,0.1205863266,0.07307646355,0.05074752303,0.01306353334,0.009057959967,0.009935311112,0.001482355923,0.0002440440177,0.0003896539828,0.001983065922,84.16104877
1126,3,tier3_voxel_grid,3,20262033,64,64,64,0.2266084193,0.7733915807,2.237797232,0.4589258242,0.5410741758,1.357895155,3.038694019,0.07776470652,0.4633094692,0.2106308705,0.1067162488,0.06467106414,0.04491044253,0.01156093989,0.008016095492,0.008792531973,0.001311852412,0.000215973592,0.0003448352108,0.001754969757,79.88040056
1127,3,tier3_voxel_grid,3,20262034,64,64,64,0.2086245219,0.7913754781,5.088315442,0.4328230759,0.5671769241,1.325524139,6.744684948,0.08151626712,0.4856606569,0.1986506238,0.1006464501,0.06099270825,0.04235602978,0.01090337763,0.007560156619,0.008292431005,0.00123723697,0.0002036894624,0.0003252216998,0.00165515072,78.09757738
1128,3,tier3_voxel_grid,3,20262035,64,64,64,0.3784642334,0.6215357666,10.66084189,0.6380296194,0.3619703806,1.63123562,17.39034503,0.05202340395,0.3099469766,0.2928332358,0.1483641233,0.08991007319,0.06243752486,0.01607279802,0.01114451636,0.0122239707,0.001823825662,0.0003002610475,0.0004794131572,0.002439877267,93.68731426
1129,3,tier3_voxel_grid,3,20262036,64,64,64,0.4005523645,0.5994476355,4.312785292,0.6591997539,0.3408002461,1.670994256,7.206639451,0.04898077253,0.2918194736,0.3025495856,0.1532869174,0.09289333333,0.06450923243,0.01660610131,0.01151429686,0.01262956802,0.001884341089,0.0003102238557,0.00049532032,0.002520833587,95.52143772
1130,3,tier3_voxel_grid,3,20262037,64,64,64,0.05344063692,0.9465593631,12.64148236,0.1404728678,0.8595271322,1.046193146,13.22543221,0.1235336635,0.7359934687,0.06447212349,0.03266483757,0.01979520298,0.01374666302,0.003538694697,0.00245365125,0.002691311136,0.0004015456545,6.610748018e-05,0.0001055508067,0.0005371796956,61.30958473
1131,3,tier3_voxel_grid,3,20262038,64,64,64,0.239163562,0.760836438,9.526388488,0.4764233668,0.5235766332,1.380494412,13.15112607,0.07524991036,0.4483267229,0.2186616293,0.1107850372,0.06713678875,0.04662275058,0.0120017258,0.008321726521,0.009127766327,0.001361869631,0.0002242080537,0.0003579828013,0.001821881785,81.10571404
1132,3,tier3_voxel_grid,3,20262039,64,64,64,0.2622973987,0.7377026013,1.545421248,0.5072076036,0.4927923964,1.422135318,2.197798137,0.07082551303,0.4219668834,0.2327905152,0.1179434452,0.07147485221,0.0496352934,0.01277722086,0.008859437342,0.009717559648,0.00144986724,0.0002386953234,0.0003811139659,0.001939603216,83.3224317
1133,3,tier3_voxel_grid,3,20262040,64,64,64,0.1473413184,0.8526586816,13.67698582,0.3334297507,0.6665702493,1.215214373,16.62046975,0.09580135614,0.5707688931,0.1530325707,0.07753403785,0.04698636611,0.03262940734,0.008399530168,0.005824045152,0.006388160328,0.0009531183466,0.0001569142923,0.0002505379134,0.001275062543,71.77198226
1134,3,tier3_voxel_grid,3,20262041,64,64,64,0.05365917481,0.9463408252,5.762581307,0.1409942978,0.8590057022,1.046586515,6.031039886,0.1234587222,0.73554698,0.06471144161,0.03278608822,0.01986868203,0.01379769012,0.003551830199,0.002462759111,0.002701301182,0.000403036177,6.635286868e-05,0.0001059426074,0.0005391736866,61.33502133
1135,3,tier3_voxel_grid,3,20262042,64,64,64,0.0008699717572,0.9991300282,11.48479649,0.00251419498,0.997485805,0.9515659492,10.92854127,0.1433614731,0.8541243319,0.001153927387,0.0005846379584,0.0003542961764,0.0002460389091,6.333584971e-05,4.391565255e-05,4.81693088e-05,7.186897261e-06,1.183197136e-06,1.889157049e-06,9.614486522e-06,55.0469579
1136,3,tier3_voxel_grid,3,20262043,64,64,64,0.2595196762,0.7404803238,10.65295734,0.5036068543,0.4963931457,1.417135417,15.09668315,0.07134302286,0.4250501228,0.2311378974,0.1171061455,0.07096744062,0.04928292438,0.0126865133,0.008796542756,0.009648573112,0.001439574397,0.0002370007865,0.0003784083759,0.001925833657,83.05904875
1137,3,tier3_voxel_grid,3,20262044,64,64,64,0.04080777789,0.9591922221,3.903888831,0.1096496659,0.8903503341,1.023454,3.995450641,0.127963661,0.762386673,0.05032535402,0.02549736887,0.01545164862,0.01073030708,0.002762218053,0.001915259822,0.002100771285,0.0003134366626,5.160187323e-05,8.23903639e-05,0.0004193092594,59.83067854
1138,3,tier3_voxel_grid,3,20262045,64,64,64,0.2611827545,0.7388172455,7.481475557,0.505765741,0.494234259,1.420128958,10.62466009,0.07103274158,0.4232015174,0.2321287508,0.1176081619,0.07127166734,0.04949419285,0.01274089847,0.008834252208,0.009689935091,0.001445745635,0.0002380167731,0.0003800305555,0.001934089416,83.21683203
1139,3,tier3_voxel_grid,3,20262046,64,64,64,0.363571937,0.636428063,8.337303438,0.6231640811,0.3768359189,1.604429487,13.37661547,0.05415992105,0.3226759979,0.2860104747,0.1449073676,0.08781524624,0.06098278453,0.01569831572,0.01088485877,0.01193916275,0.001781332102,0.0002932652247,0.0004682432453,0.002383030237,92.42698087
1140,3,tier3_voxel_grid,3,20262047,64,64,64,0.1803556628,0.8196443372,11.01074459,0.389112218,0.610887782,1.274640193,14.03473761,0.0877985149,0.5230892671,0.1785888718,0.09048215216,0.05483304683,0.03807848891,0.009802244122,0.006796655433,0.007454977335,0.00111228825,0.0001831188375,0.0002923775187,0.001487996836,75.22825877
1141,3,tier3_voxel_grid,3,20262048,64,64,64,0.1971369581,0.8028630419,8.696835779,0.4154715704,0.5845284296,1.304846525,11.34803594,0.08401007443,0.5005183552,0.1906868908,0.09661162028,0.05854756294,0.04065801291,0.01046627058,0.007257076431,0.007959994565,0.001187637202,0.0001955237267,0.0003121838411,0.001588797148,76.94150956
