run_id,thickness_cm,w_regolith,incident_energy_mev,target_dose_sv_per_particle,target_secondary_neutrons,target_secondary_gammas,transmission_probability,target_secondary_protons,target_secondary_pions,target_secondary_light_ions,sem_dose,sem_neutrons,rel_sem_dose,rel_sem_neutrons,p_nuclear_interaction,mean_neutrons_given_interaction,log_mean_dose,log_std_dose,n_events,target_dose_sv_per_particle_shrunk,target_dose_sv_per_particle_shrunk_sem,target_dose_sv_per_particle_gp_only,target_secondary_neutrons_shrunk,target_secondary_neutrons_shrunk_sem,target_secondary_neutrons_gp_only
1044,3.052415711816159,0.5683799531072246,193.44489011979115,8.64587882582821e-14,0.0479,0.1018,0.9551,0.0377,0.0,0.0003,1.5754411817331728e-16,0.0033766402191996,0.0018221874415204,0.0704935327599102,0.0296,1.6182432432432432,-30.12908447119553,0.5248030807746917,10000,8.683021480842037e-14,8.691770681870035e-16,8.750955006554197e-14,0.04805408288819833,0.003149459051619123,0.049084944434859376
1045,11.651563798652171,0.3930065728208826,7832.246812372348,1.48240870859489e-13,0.6227,1.6853,0.8292,0.2596,0.3205,0.0092,1.903504996372432e-15,0.0186726896277369,0.0128406220587889,0.0299866542921742,0.18,3.4594444444444443,-30.2198387970111,1.1309363539804032,10000,1.4647798782746547e-13,1.3072612863044882e-15,1.4582557801459551e-13,0.6039916629096483,0.007896473195884456,0.5999173222123424
1046,14.442082200820405,0.2126242819246949,12.629708435959774,1.0328543000000001e-19,0.0,0.0007,0.0,0.0,0.0,0.0,9.300509401287172e-20,0.0,0.9004667358491099,,0.0,0.0,-37.07848040133278,1.6477133893804747,10000,0.0,8.633498740344323e-16,-9.366674084761092e-17,0.0,1e-15,-7.966732187433823e-05
1047,1.763718443400796,0.6183351926476188,19.314019823555068,3.1603417631000007e-18,0.0001,0.0056,0.0,0.0,0.0,0.0,8.521086895198334e-19,0.0001,0.269625487809266,1.0000000000000002,0.0001,1.0,-35.45072091702238,1.849311886557493,10000,1.0250710817863634e-17,8.714768871360252e-16,2.554825798142259e-17,9.999161872981394e-05,9.999396641741432e-05,3.0542733773092356e-05
1048,7.310947925196991,0.5377682359301043,584.1573414670034,6.1659131377541e-14,0.1744,0.3319,0.8913,0.1057,0.0112,0.0007,4.043984445883707e-16,0.0074862586387888,0.0065586140374282,0.0429257949471837,0.0891,1.957351290684624,-30.57640374719588,0.6394069886870453,10000,6.165827982160677e-14,9.002254749553306e-16,6.165705744675476e-14,0.17526630765359824,0.0056605618982685435,0.17642279760626967
1049,7.134690640214064,0.4891327305736325,1347.8216118749913,6.609878101439699e-14,0.2756,0.4604,0.8872,0.13,0.0335,0.0019,6.121933383716507e-16,0.010604513641415,0.0092617946802726,0.0384779159703012,0.1116,2.469534050179212,-30.624395609876935,0.7116301635658352,10000,6.61001290875403e-14,9.529941512425095e-16,6.610177252241523e-14,0.2773330618250346,0.006705662724805675,0.2784877357163689
1050,13.749325636909544,0.5760540200384464,1436.4558512874169,7.116439775511069e-14,0.5036,0.9467,0.7752,0.2344,0.0587,0.0024,6.538352760567356e-16,0.0145492223842787,0.0091876738465025,0.0288904336463041,0.1922,2.620187304890739,-30.59216686380812,0.8456476248218033,10000,7.098706293108856e-14,9.865578584791667e-16,7.073128654006594e-14,0.5047416380616766,0.007561423669540377,0.5051641060097878
1051,1.5121779849095731,0.1459798019147513,367.56698956796447,6.732700476709999e-14,0.0271,0.0521,0.9856,0.02,0.0003,0.0,2.9781717272740995e-16,0.0025014365309701,0.004423443070988,0.0923039310321078,0.0173,1.5664739884393064,-30.39963798966236,0.3698166776180743,10000,6.725943122388736e-14,8.827307409523335e-16,6.71513627173568e-14,0.02708385261944419,0.0024061803820754077,0.026883868840824443
1052,10.724677821871726,0.6103734405056733,4247.838017707859,1.04554185892169e-13,0.6125,1.4083,0.8123,0.26,0.1531,0.008,1.2457554494637114e-15,0.0177348760238902,0.0119149265888647,0.0289548996308412,0.187,3.275401069518717,-30.39551754999716,0.9541330684083696,10000,1.0440553392014105e-13,1.1505910636619511e-15,1.0430353536840997e-13,0.6222984711252421,0.007810260712728045,0.6246560567016399
1053,11.842420374339364,0.5642082923411789,46.99712226714546,8.237922667e-18,0.0004,0.0153,0.0,0.0,0.0,0.0,1.4645953131574865e-18,0.0002449285589715,0.177786970375973,0.6123213974289768,0.0003,1.3333333333333333,-35.799514256956655,1.615314015215963,10000,0.0,8.574960197246651e-16,-1.9570092752878064e-16,0.0004016565394499493,0.0002448312101498686,0.0024843316881669186
1054,10.285336001364946,0.5349330353253151,18.314640160500904,9.0378985e-19,0.0,0.0018,0.0,0.0,0.0,0.0,3.407536608402084e-19,0.0,0.3770275367002721,,0.0,0.0,-35.23846364683542,1.2498816145048277,10000,3.2436990190340974e-18,8.55774758584763e-16,7.306314167033475e-18,0.0,1e-15,0.00039431565462597074
1055,3.466887293984352,0.2122884441999932,613.2292754906513,6.150194995496e-14,0.0866,0.1514,0.9581,0.0524,0.0069,0.0006,4.168562253227735e-16,0.0052452640810094,0.0067779351000749,0.0605688692957211,0.0447,1.9373601789709167,-30.56903970267382,0.5301113948460069,10000,6.137609095823557e-14,9.03455238598593e-16,6.119599084581581e-14,0.08515826633325278,0.00448653487025915,0.081227952750306
1056,9.324618039159793,0.1583847373708987,80.54281751575523,5.0288560544283986e-17,0.0093,0.0618,0.0,0.0,0.0,0.0,6.0386928957853026e-18,0.0017325273923134,0.1200808460299364,0.1862932679906956,0.0056,1.6607142857142858,-35.73173663166759,1.9958489362107608,10000,0.0,8.523387291855769e-16,-4.545250399809348e-16,0.009348859508373344,0.0016986066448965676,0.010560103492459505
1057,11.45639481098186,0.071534977950323,1259.0147842018737,6.6649987859757e-14,0.2632,0.5782,0.8607,0.1485,0.0364,0.0011,6.002796936783619e-16,0.00942557479128,0.0090064486574469,0.0358114543741644,0.1261,2.0872323552735925,-30.6142942874682,0.7382021541335013,10000,6.657711938176036e-14,9.516116133151856e-16,6.648558627496591e-14,0.2689054202790606,0.006384478816881569,0.273742408984354
1058,8.805671892161062,0.4036479152661066,9381.364037595964,1.466303836669e-13,0.5016,1.3142,0.8681,0.2139,0.2955,0.0118,1.963852433345009e-15,0.0161983327104446,0.0133932162232234,0.0322933267752085,0.1499,3.3462308205470315,-30.24205751141338,1.1006567223161674,10000,1.4743689591303752e-13,1.3162709554816193e-15,1.4771810501441478e-13,0.48645992764031326,0.0077652038214725315,0.48194247071145335
1059,14.259263002623133,0.1012646303099598,137.08360965221,1.554416873848569e-16,0.0384,0.1529,0.0,0.0001,0.0,0.0,1.41423604730062e-17,0.0033066051115511,0.0909817740075816,0.0861095081133119,0.0241,1.5933609958506223,-35.639451046773665,2.2303456310709824,10000,9.60584440524266e-16,8.676150864640411e-16,2.6049480832586915e-15,0.038309224008157394,0.0031045787227578065,0.037633716741367576
1060,10.800587859991822,0.2374132456793089,1774.2588233937895,6.994592621347199e-14,0.3203,0.6742,0.856,0.1637,0.0474,0.0022,6.978081096505781e-16,0.0110291865201169,0.0099763938720447,0.0344339260696751,0.1371,2.336250911743253,-30.613537858894297,0.7671621424265511,10000,7.05625762098013e-14,9.779496703837606e-16,7.125945516363611e-14,0.3289600086521666,0.006807441088378308,0.33428944551867
1061,9.04371141571403,0.4456397434198889,168.20500339848687,4.701015121872852e-14,0.0864,0.1765,0.8784,0.0425,0.0,0.0003,1.5016382842619881e-16,0.0050907853627471,0.0031942851604011,0.0589211268836479,0.0482,1.7925311203319505,-30.872017287418537,1.1850279538714446,10000,4.722383752687204e-14,8.599053653034033e-16,4.75729734464806e-14,0.08429351431937812,0.004382615494107077,0.07826261758728335
1062,11.026547898211028,0.5530634319136535,2592.467987581899,8.173160276535002e-14,0.516,1.0467,0.8221,0.2282,0.079,0.0032,8.824934566392687e-16,0.0159279556119734,0.0107974568805764,0.0308681310309563,0.1713,3.012259194395797,-30.53097305245642,0.8343037225225505,10000,8.161769260936767e-14,1.0435063661515998e-15,8.150193721384732e-14,0.5284729043685782,0.007614999166773224,0.532168554412289
1063,4.75864236003377,0.5081089862484323,66.06117415184396,3.734558800495e-17,0.01,0.0537,0.0,0.0,0.0,0.0,4.234153412486622e-18,0.0017350219105541,0.1133776073341087,0.1735021910554161,0.0064,1.5625,-35.773891314004466,1.9799547780346076,10000,0.0,8.572952066418692e-16,-1.4891618162160279e-15,0.010051309642973518,0.0017012853069511553,0.011332341566727938
1064,9.56283464054772,0.3272733696539357,120.97739957030991,8.616236195748536e-16,0.0404,0.141,0.1038,0.0007,0.0,0.0,2.6297789878524524e-17,0.00331932007926,0.0305212035523126,0.0821613881004959,0.0246,1.6422764227642277,-33.966812527114065,2.0361959935575227,10000,2.5256391635770305e-15,8.542932738304829e-16,5.3461284055498765e-15,0.040133165435630974,0.0030973639991553874,0.03833574831653917
1065,9.088378166891845,0.2951409952185613,14.716746238629034,5.1071321000000015e-19,0.0,0.0008,0.0,0.0,0.0,0.0,3.001808153093759e-19,0.0,0.5877678693867657,,0.0,0.0,-35.508602286790705,1.6667149308714864,10000,9.398350416285928e-18,8.532887936066404e-16,2.4310435261896018e-17,0.0,1e-15,2.0117706924394074e-05
1066,4.293226498625256,0.6328318291775419,56.816828060608,2.9184673671e-17,0.0053,0.0423,0.0,0.0,0.0,0.0,3.308948244175154e-18,0.0010522840539383,0.1133796554135592,0.1985441611204513,0.0037,1.4324324324324325,-35.57983845298007,1.7162357436634252,10000,0.0,8.622418657829921e-16,-1.832846888616963e-15,0.005341390501937886,0.0010448465025242866,0.008238402077769796
1067,8.355387768438966,0.0233722158672336,5478.99891921262,1.1425111333451e-13,0.3366,0.7627,0.898,0.1511,0.1381,0.0085,1.4831476206857689e-15,0.0118433133204792,0.0129814719296724,0.0351851257292906,0.124,2.714516129032258,-30.38376224128873,0.9908000905559,10000,1.137985657885098e-13,1.2214578106636471e-15,1.1354463929857037e-13,0.32501275175993455,0.007147115913222035,0.3183759195673027
1068,8.028669772617617,0.2802722047518948,65.1617542308133,2.9020339567240603e-17,0.0066,0.045,0.0,0.0,0.0,0.0,3.321988665973157e-18,0.0011383205073079,0.1144710473933654,0.172472804137562,0.0045,1.4666666666666666,-35.73474480951388,2.0965276912593764,10000,1.127986853875548e-16,8.514277149314517e-16,2.498041267492315e-16,0.006605330468636351,0.0011285097794458657,0.00691058056564986
1069,5.190082669585436,0.1558155725813396,89.49716802886934,1.2627415893541334e-14,0.0193,0.0859,0.9093,0.0071,0.0,0.0,4.450742103660211e-17,0.002143177622371,0.0035246658074647,0.1110454726617133,0.0131,1.4732824427480915,-32.10711292031446,0.9121523411713492,10000,1.1509712325417262e-14,8.607332162185451e-16,9.453997030420774e-15,0.019246238318650744,0.002080517269608959,0.01836695239915162
1070,5.336717444352065,0.3398727402900155,8638.109447419933,1.3251653907219998e-13,0.288,0.6824,0.9216,0.1296,0.1678,0.0102,1.832218451255152e-15,0.0111713060923054,0.0138263379355001,0.0387892572649494,0.1021,2.820763956904995,-30.32493307171285,1.0592860791291692,10000,1.3257710795694073e-13,1.2872856026128429e-15,1.3260038130887576e-13,0.2815289812510983,0.0068910135620502844,0.27755439530723003
1071,5.175824676106116,0.4525983297852067,917.2847995095544,6.2306738239505e-14,0.1726,0.2973,0.918,0.0904,0.0172,0.0011,5.031652777510631e-16,0.0074743903196892,0.008075615767542,0.0433046947838314,0.0823,2.097205346294046,-30.620878733444226,0.6350485601462875,10000,6.261034878703646e-14,9.21161299988686e-16,6.300475762086628e-14,0.17389519498187173,0.005652272759828291,0.1756252130696491
1072,12.159355182088047,0.493260603103953,720.1762958802707,6.176978666060248e-14,0.2983,0.539,0.8207,0.1598,0.0231,0.0021,4.538784661994575e-16,0.0098803579463152,0.0073479040601729,0.0331222190624044,0.1412,2.1126062322946177,-30.64703380516883,0.8714626330941669,10000,6.191499335409303e-14,9.14557981519059e-16,6.2123207085032e-14,0.2962952586575478,0.0065096933526444,0.29475751637268643
1073,12.103581061494683,0.0904053520835648,5039.370156086068,1.1148483326166003e-13,0.4515,1.0209,0.8519,0.2101,0.1696,0.0092,1.3818368559225637e-15,0.0145446185784625,0.0123948416613704,0.0322139946366834,0.1574,2.8684879288437104,-30.37883087180551,0.9860415762526168,10000,1.1241471404186845e-13,1.194286145882006e-15,1.129893573549597e-13,0.43898644453450747,0.007508962368182763,0.4344391105717097
1074,4.446240686955789,0.1564754090524741,11.36899275807979,1.6541269999999997e-19,0.0,0.0003,0.0,0.0,0.0,0.0,1.4191016409836657e-19,0.0,0.8579157712700811,,0.0,0.0,-35.04806657588472,1.1913633836149031,10000,5.25831860265999e-18,8.576431950945562e-16,1.4331123831637216e-17,0.0,1e-15,0.0004725414625910973
1075,7.320460216842741,0.615217317884557,878.2341582023171,6.33132421201778e-14,0.2473,0.4557,0.8791,0.1229,0.0199,0.0015,5.010455633078042e-16,0.0093489577655014,0.0079137562148017,0.0378041155095085,0.1089,2.27089072543618,-30.615563650572703,0.7105322176078038,10000,6.332633541538573e-14,9.263065764270688e-16,6.334445616388564e-14,0.25712561603379436,0.006356469563449459,0.26557275283972454
1076,7.909951123317373,0.0529743612341982,468.9443415516964,6.362136519393399e-14,0.0952,0.2202,0.9263,0.0803,0.0032,0.0003,3.5803586317921447e-16,0.0052054207938037,0.0056276042189259,0.0546787898508793,0.0528,1.803030303030303,-30.513116467838557,0.6121130105519501,10000,6.343334775292935e-14,8.977219710564833e-16,6.312984602148432e-14,0.09746918877568853,0.00447184713135702,0.10386135454350959
1077,1.0829535171409244,0.0660247913379389,294.9851383829722,7.526377003549999e-14,0.0166,0.0333,0.9911,0.0115,0.0,0.0002,2.3607565462842667e-16,0.0019320500205036,0.0031366440256324,0.1163885554520273,0.0106,1.5660377358490567,-30.260969825769987,0.3075889716062661,10000,7.487760716759673e-14,8.95674595723877e-16,7.402131702932592e-14,0.016690330486835794,0.001890773892113293,0.01873691788707954
1078,10.574466968385623,0.332204811720005,94.20886757384189,5.748865704770001e-17,0.0192,0.0766,0.0,0.0001,0.0,0.0,5.918768931688614e-18,0.0023374521103622,0.1029554217413295,0.1217422974146992,0.011,1.7454545454545454,-35.78538671130271,1.95981435460268,10000,0.0,8.518563376957346e-16,-4.521264515301578e-16,0.019018716460787084,0.002255880099566579,0.016556527539344168
1079,3.5173412628891905,0.538367571315655,693.9941966412764,6.150433261425e-14,0.1146,0.2064,0.946,0.0636,0.0071,0.0005,4.475492435799147e-16,0.0059841678641647,0.0072767108357537,0.0522178696698498,0.0547,2.095063985374772,-30.591367302592083,0.5609994543222482,10000,6.131992114785966e-14,9.108494337434048e-16,6.106078443434012e-14,0.11376764922659553,0.004921050171852206,0.11202902280905125
1080,13.498282995845004,0.406203949241377,4657.594553098647,1.1075795704246e-13,0.6187,1.4185,0.8029,0.2712,0.1837,0.0078,1.3343084928924518e-15,0.0172806508294482,0.0120470666715253,0.0279305815895396,0.1957,3.161471640265713,-30.364087207051828,0.9760999078376694,10000,1.1140438225554665e-13,1.1690912124524887e-15,1.1179689701663866e-13,0.6105123707976483,0.007789550063913948,0.6084244764730876
1081,2.947867367545606,0.5151464104852651,2182.164885943088,7.068187764059999e-14,0.1616,0.3019,0.9489,0.071,0.0231,0.001,7.653419495657815e-16,0.0077002904781147,0.010827979888386,0.0476503123645714,0.0684,2.3625730994152048,-30.62778980640496,0.73771400841412,10000,7.04110785247593e-14,1.0172419708102682e-15,7.007325636009074e-14,0.158835023161083,0.005779899027759395,0.15526684739373955
1082,5.747441654743293,0.2735591101443709,229.21400691968864,9.8231650268499e-14,0.0692,0.1375,0.937,0.0552,0.0,0.0002,2.0572564282870359e-16,0.0044992399709319,0.0020942908142781,0.0650179186550857,0.0377,1.8355437665782488,-30.01530950735016,0.5813341825966192,10000,9.832472252435862e-14,8.664864805482603e-16,9.847513005731532e-14,0.06889222797263597,0.0039902945385008265,0.06775804283051913
1083,11.6635893138982,0.5492800324554266,13.08862346300756,1.2421471e-19,0.0,0.0004,0.0,0.0,0.0,0.0,1.057528550041568e-19,0.0,0.8513714277814343,,0.0,0.0,-36.3562552349247,1.9015263308468344,10000,6.880849912198938e-18,8.587588313343293e-16,1.910387959629249e-17,0.0,1e-15,3.8563698826432624e-05
1084,13.55080474299506,0.4417051447595059,1116.6713645475347,6.636811270400402e-14,0.3866,0.7234,0.7996,0.1923,0.0453,0.0016,5.77625385316297e-16,0.0117646880446732,0.0087033571060315,0.0304311641093463,0.171,2.2608187134502926,-30.624602514688736,0.8202893960400258,10000,6.652513129463885e-14,9.444822972662886e-16,6.672457515761374e-14,0.388827465407658,0.007008462954505557,0.39005280639114737
1085,13.975162655837543,0.0181526636429346,10.031884030301336,7.537870000000001e-22,0.0,0.0001,0.0,0.0,0.0,0.0,7.53787e-22,0.0,1.0,,0.0,0.0,-39.42659202515043,,10000,6.192319176165329e-17,8.713277510862256e-16,1.952441662066689e-16,0.0,1e-15,0.00023542617352298456
1086,2.124057045561288,0.644913278274698,20.037399919413968,3.9982707070000015e-18,0.0004,0.007,0.0,0.0,0.0,0.0,1.0208890525983113e-18,0.0003162182780927,0.2553326493903933,0.7905456952318601,0.0002,2.0,-35.199037483393695,1.6931620495432769,10000,9.618177502620489e-18,8.67136832261741e-16,2.1032479100187204e-17,0.00039973725891261693,0.0003160258035001614,0.00018410442040711628
1087,5.221502913995612,0.6644998373565715,4645.643014982237,9.976533197069998e-14,0.3413,0.7011,0.9049,0.1398,0.1021,0.0059,1.279506834553194e-15,0.0133663494241955,0.0128251649072743,0.0391630513454308,0.1073,3.180801491146319,-30.46594997113275,0.9266254628678406,10000,1.0000124415757941e-13,1.1687391260360235e-15,1.0016528548465986e-13,0.34535288387781193,0.0073616742351875,0.3471175800172603
1088,7.875505507421405,0.1912268962762869,412.6885714889565,6.6279127610589e-14,0.0939,0.2051,0.9184,0.0818,0.0013,0.0001,3.2772757021119384e-16,0.005195284217231,0.0049446572703355,0.055327840439095,0.0519,1.8092485549132948,-30.457542518543875,0.6061277193481214,10000,6.620000125900063e-14,8.841997655878646e-16,6.608145805315553e-14,0.09525980333729187,0.004452202037050464,0.09901969053504941
1089,12.024874827925162,0.4839559469765298,31.31263679535954,2.353115083e-18,0.0007,0.0054,0.0,0.0,0.0,0.0,6.461015286179473e-19,0.0005195940702122,0.27457285590734,0.7422772431604224,0.0003,2.333333333333333,-36.12982477488604,1.6138204376274503,10000,0.0,8.527030667682791e-16,-9.723366777259319e-17,0.0006966713260944371,0.000518660216219679,-0.00022686591401605005
1090,7.281709641954374,0.5867891108317115,1034.4670909226982,6.4609059412343e-14,0.281,0.471,0.8794,0.1312,0.0276,0.0014,5.450904110274308e-16,0.0103747126931952,0.0084367489015525,0.0369206857409083,0.1146,2.452006980802792,-30.60919258401205,0.6772260070901598,10000,6.466614945503772e-14,9.36266537020184e-16,6.474114129632608e-14,0.2803470708651059,0.006644715745468248,0.2798929563178614
1091,10.018707353804004,0.1238047445178345,1420.2355450423536,6.74328874395566e-14,0.2717,0.536,0.875,0.1401,0.0429,0.0007,6.328904415918712e-16,0.0100128885339685,0.0093854863053159,0.0368527365990746,0.1203,2.258520365752286,-30.61757432820045,0.7457431812013758,10000,6.74310017823067e-14,9.588889550133354e-16,6.742874419059614e-14,0.2716738472711645,0.0065447679398365965,0.27165433928419
1092,9.796820959254088,0.6026844326591598,37.96228506078905,5.2113088057e-18,0.0011,0.0109,0.0,0.0,0.0,0.0,1.0923732769283438e-18,0.0004357728649181,0.2096159175471492,0.3961571499255989,0.0008,1.375,-36.03511467621987,2.0020277495123624,10000,0.0,8.582747800355728e-16,-2.890068519409687e-17,0.0010986257293956116,0.00043522829878765837,0.0005497966091605466
1093,9.464350929124691,0.0729565012442344,296.43725295366505,7.92766560220474e-14,0.0933,0.1999,0.9096,0.0773,0.0001,0.0002,2.3432332000970513e-16,0.0051674153324579,0.0029557669529418,0.0553849446136975,0.0521,1.7907869481765837,-30.26087762814546,0.7501470935371377,10000,7.883987965787172e-14,8.727087032520975e-16,7.811968185963617e-14,0.09110865833086142,0.004444856389552991,0.08487524041336839
1094,14.568094072856557,0.1156893593965918,35.28730942531114,3.385157827e-18,0.0005,0.0074,0.0,0.0,0.0,0.0,8.516507739457602e-19,0.0005,0.2515837717086626,1.0,0.0001,5.0,-36.25925650729294,1.8220312744167124,10000,7.856020279349233e-18,8.705700061345892e-16,1.7380664061653283e-17,0.0004985389569573161,0.000499212710620758,3.568717830740309e-05
1095,14.406038511479624,0.296973377572571,20.19100285399795,8.314592700000002e-19,0.0,0.0016,0.0,0.0,0.0,0.0,4.4004738239491e-19,0.0,0.5292470699074772,,0.0,0.0,-35.449441471954394,1.430026418854126,10000,3.3977299264222054e-18,8.691732456702769e-16,8.759551932894453e-18,0.0,1e-15,-0.000470087520758139
1096,14.6911583948861,0.0081977588389856,225.57684089356863,7.319993082939685e-14,0.0797,0.2364,0.8641,0.075,0.0,0.0001,2.2750704363216677e-16,0.0044762478349023,0.003108022658688,0.0561637118557383,0.0488,1.6331967213114753,-30.40081968679126,1.0712373585333237,10000,7.393826441026925e-14,8.970474783014063e-16,7.564102605080277e-14,0.0806753620719401,0.0040589908856144144,0.0851875041373373
1097,7.787942381240011,0.3553297875828404,72.27978773048244,3.56683303459e-17,0.0077,0.0541,0.0,0.0,0.0,0.0,4.4067152069892655e-18,0.0011934041316092,0.1235469999367606,0.1549875495596486,0.0057,1.350877192982456,-35.79729980492236,1.9004699019245328,10000,0.0,8.528374506034258e-16,-9.62170304293644e-16,0.007754013957399794,0.0011821254886414119,0.010571202164294885
1098,14.930121500565154,0.360282394785945,16.38654562617139,4.107363800000001e-19,0.0,0.0012,0.0,0.0,0.0,0.0,2.5542910152420843e-19,0.0,0.6218808801991399,,0.0,0.0,-36.15849011128175,1.6806612327837536,10000,1.0966023740642357e-17,8.694473234822764e-16,3.3103940935898825e-17,0.0,1e-15,-7.332840851517752e-05
1099,10.33802819076904,0.4179096961139851,10.278909486724451,1.48123e-21,0.0,0.0003,0.0,0.0,0.0,0.0,1.4812300000000002e-21,0.0,1.0000000000000002,,0.0,0.0,-38.751073757198334,,10000,0.0,8.700990763861167e-16,-6.009806432794956e-17,0.0,1e-15,-0.00011356693106157056
1100,12.13520324687568,0.5911177188131752,1366.1177112004682,6.814538044737899e-14,0.474,0.8185,0.7933,0.2137,0.0552,0.0019,6.29336161373511e-16,0.0137721228260829,0.0092351991762592,0.0290551114474322,0.1831,2.588749317312944,-30.61995330776343,0.8082268919747442,10000,6.851467769824053e-14,9.622965309617967e-16,6.897767943555502e-14,0.46788504710239803,0.0073630672529121765,0.46543761611046663
1101,2.344005516696382,0.0379312781532978,27.791070277212185,4.1756392464e-18,0.0001,0.0102,0.0,0.0,0.0,0.0,8.974265429550994e-19,0.0001,0.2149195584194227,1.0,0.0001,1.0,-35.74069303908791,1.6212938951182074,10000,5.41383738561974e-17,8.649472386549223e-16,1.5258255675357245e-16,0.00010006234629960776,9.999373598876661e-05,0.0005976703428167696
1102,5.451422402214428,0.0807214326034852,3654.2710908657928,8.188740387599e-14,0.2107,0.4459,0.9283,0.1045,0.0537,0.0022,9.980969755993017e-16,0.0092735727157925,0.0121886508590602,0.0440131595433911,0.085,2.478823529411765,-30.56761224544113,0.8241633383363507,10000,8.263826742313682e-14,1.0801786684989819e-15,8.331840791553183e-14,0.21464749287905513,0.0063738713762038985,0.2181820195897613
1103,1.7553320646660886,0.5511644187668056,6196.210836226574,1.115205564e-13,0.1013,0.226,0.9702,0.0545,0.0468,0.0074,1.5219968459001038e-15,0.0058298567497814,0.0136476798092813,0.0575504121399945,0.0434,2.334101382488479,-30.424508166829995,0.9769004307626152,10000,1.1093989400260084e-13,1.241527808663909e-15,1.1061076073922114e-13,0.10313411199337974,0.004882642814722921,0.10744331411439792
1104,4.000236828710351,0.3889122351653485,59.07669774047866,3.23592428573e-17,0.0075,0.0425,0.0,0.0,0.0,0.0,4.463620178761927e-18,0.0013581455945316,0.1379395741255722,0.18108607927088,0.0047,1.5957446808510638,-35.76201790245748,2.00202863632854,10000,0.0,8.521748455929012e-16,-1.0608877980013438e-15,0.007497299340767781,0.00134169476456872,0.007387840375052551
1105,5.516736256270856,0.2824558517922438,212.71417320137107,9.047347850496e-14,0.0592,0.1298,0.936,0.0535,0.0,0.0004,1.8877676724419674e-16,0.0040486016249455,0.0020865426019167,0.068388540961918,0.0348,1.7011494252873562,-30.09790903686367,0.6038819178427351,10000,9.121979805797682e-14,8.641266965337542e-16,9.242801417652113e-14,0.06018043944611717,0.0036660858333529287,0.06464581847159792
1106,1.1952014620171616,0.3587214292157046,446.6579503520255,6.256076389650001e-14,0.0204,0.0487,0.986,0.0189,0.0007,0.0002,3.3260654581017447e-16,0.0019694597932396,0.0053165358779895,0.0965421467274357,0.0135,1.511111111111111,-30.492872050512364,0.3956395979722252,10000,6.259002836525329e-14,8.951085021570573e-16,6.26394599183103e-14,0.02069821672749538,0.0019216022556413567,0.026611660807274423
1107,5.121282334252941,0.4775364155752959,166.87731448163473,6.452190169849587e-14,0.0645,0.121,0.9334,0.0405,0.0,0.0003,1.3771729467371955e-16,0.0045886905112527,0.0021344270867473,0.0711424885465538,0.034,1.897058823529412,-30.44635215963001,0.6874515557741745,10000,6.430641500484761e-14,8.576639511659017e-16,6.39585355850292e-14,0.06376013398115188,0.004053443426915214,0.06113213005229658
1108,9.935693131831208,0.3962714587052134,4733.550291091,1.1008188145589999e-13,0.5019,1.0732,0.85,0.2094,0.1559,0.0074,1.3614303145634233e-15,0.015891661130585,0.0123674331920719,0.0316630028503388,0.1606,3.1251556662515565,-30.38155905683872,0.972681240124289,10000,1.0865331342581141e-13,1.1703798350657331e-15,1.0783506526934109e-13,0.47945521398897045,0.007579458496444097,0.47284612044638863
1109,4.025411460539435,0.3446303124551007,4183.636349857102,8.912336557989999e-14,0.1968,0.3947,0.9405,0.0905,0.0555,0.0041,1.1378827159099516e-15,0.0092040994966783,0.0127675016367041,0.0467687982554793,0.0751,2.6205059920106524,-30.531266869490494,0.8657987083636022,10000,8.961449564908248e-14,1.1317442901322673e-15,9.002089276781081e-14,0.19963842731121084,0.006319159375361206,0.20216933724866504
1110,2.652521307297836,0.4511383469255426,1570.1733321867691,6.541141193443e-14,0.1246,0.2065,0.9566,0.0566,0.0176,0.0012,6.47744241394441e-16,0.0064024669587836,0.0099026182471608,0.0513841649982633,0.0585,2.12991452991453,-30.643965909133577,0.6752701637996428,10000,6.515471400965094e-14,9.61040458317289e-16,6.485752067315424e-14,0.12194563749931606,0.005157358346318446,0.11704044176636633
1111,1.0724017089324198,0.3894955458047464,2737.141822934564,7.07685784e-14,0.0581,0.1097,0.9825,0.0287,0.0096,0.0008,8.181570566464262e-16,0.0042064484331609,0.0115610215033855,0.0724001451490694,0.0292,1.9897260273972603,-30.648284127365255,0.7416320997754255,10000,7.037505370822513e-14,1.04607441490299e-15,6.986201749443436e-14,0.05882495280526559,0.0038104192762197387,0.0621402570325931
1112,6.044436436578526,0.2385212074550499,82.30293513417986,5.365126636112585e-17,0.0137,0.0698,0.0,0.0,0.0,0.0,5.988399471528139e-18,0.0018951491126072,0.1116171132144452,0.1383320520151249,0.0086,1.5930232558139534,-35.78462833329028,2.2183129089964293,10000,0.0,8.556701244990785e-16,-4.580718253617886e-16,0.013803397907632313,0.001851046499357421,0.01594772796400379
1113,3.6551394743257135,0.4231079351549453,731.739423476283,6.123083083299e-14,0.106,0.1814,0.9507,0.0588,0.0095,0.0006,4.530989294672784e-16,0.0058085948367395,0.0073998494435446,0.0547980644975432,0.0519,2.042389210019268,-30.59875918226572,0.5515298740351066,10000,6.125031605318111e-14,9.126784375585401e-16,6.127774391823158e-14,0.10749957130857618,0.0048203575383670375,0.1108167886304569
